772.127292050276,379.540703039586,606.218709199207
419.963673728565,355.720113783753,501.098664427217
7.11528153086438,3.13097000863481,4.59606049214092
366.939405256728,216.398550366143,294.216974814218
267.338342783204,205.479608163227,387.003260605205
368.449011679218,284.549295695951,347.868542721765
8.54659225288213,3.77524302829658,4.58338514007633
530.694545872775,369.597671348425,526.581714162019
146.953125333581,80.2791382570876,119.596665567751
51.2875175197568,19.6466806988294,41.8236798386218
70.7762682533875,37.6486282542319,57.0866941953734
728.981483977425,475.750018540549,602.571933007707
275.08341720405,168.982985287164,314.378671179138
315.04712189199,211.659385870959,247.054754877551
395.618437159494,289.867103366541,430.076668671973
62.1037677827979,33.4917975837229,37.1869792440536
50.5697642703302,30.9370876926209,46.1270278290309
118.874341682449,66.556033646588,68.1613041518457
128.488762991782,76.4557570547495,95.9714655579526
111.033825410388,68.3211363702929,79.0678281357028
129.064630184298,98.9467160476342,137.843751829843
109.933616254529,103.598980504919,174.169470109513
148.640724444885,83.2705018300054,122.328801127222
659.492776691009,442.47397391178,624.502264316069
114.768784378897,56.1549358387749,88.9966714123427
146.886047758057,98.2308029769838,158.014129003364
253.373931923629,179.399710915859,293.511765171891
170.197559527244,120.141468926422,176.511703676568
273.253089424546,121.86706529706,156.282137198318
104.241443904555,64.0194174223564,76.8021483751176
171.532134887759,145.223885808026,283.938535198192
297.592160671245,212.661130838105,354.532913046085
202.922935638063,127.727673214016,200.107070886035
266.34445030588,158.005611606624,282.469325007909
7.89930644098005,4.68222015936436,7.75666846288574
201.740455678531,100.654041204582,155.940423797983
210.043405460158,113.9262630559,167.43987583601
494.136063383416,266.437992747776,443.835633514116
414.889052150183,331.819937933244,632.378431530918
118.790869551367,68.7086644687693,119.343274015044
194.226468053494,204.598334121468,241.401495380087
247.711149365984,152.147633036426,206.784878364604
795.726024901989,607.68000256356,812.49475091812
484.828595896124,404.878484182876,875.333534306814
678.169893329027,471.114927545727,644.960896270729
961.330463913482,764.991666804565,1370.14568512588
225.088008788636,136.428965277253,212.190901620761
279.325821683661,179.938001007085,273.156411542165
338.57683995809,185.907027024558,274.207267431684
418.447674898108,343.004631427473,554.858095864228
496.886928285404,311.759507700137,407.031092487036
314.419016786281,170.513760936273,306.630143014034
590.695013053832,305.902709396685,544.995512695403
203.580905351162,176.751897506284,192.157064604583
1125.33598562927,679.053650083277,1005.09873477197
387.186154759095,218.658343337103,350.274436713879
546.733290659027,386.288102350938,562.750570608297
356.685709548492,222.452345746965,356.292408429005
477.190724665039,265.31034101763,381.731949943847
414.045052420363,251.117876614873,263.251630514794
728.911039473177,490.901310501976,920.645733079145
222.037779972157,131.832047353137,166.912899351269
410.154658703608,262.945036707862,403.97867008583
305.035420690714,196.445821330433,327.531282959369
236.474532423128,156.84430298035,232.067146181536
453.364858929566,311.904460295361,375.887612181708
326.519224778064,239.499936518403,373.268398263867
548.111123075785,462.93483666912,487.790346065101
310.769936978868,219.91518669773,272.069590396627
350.75874286313,250.548456692397,363.72704197414
428.13463464771,282.279898362491,430.664526948299
196.498779361162,122.803412398431,218.384087590246
279.060805013576,210.835258955252,316.107814165541
1029.12265193757,710.470346973672,970.302762349028
990.435518461432,637.188502386454,1077.30216053066
