576.177086195659,571.167406372566,772.127292050276,780.407116297076,1007.2503846941,609.039486487578
216.614426583929,262.206784961955,419.963673728565,579.352089322309,840.964615508252,1235.22224657691
14.549201682614,7.99449086672365,7.11528153086438,5.20211680996783,6.9651443978714,4.03346146380647
182.920501938732,382.630810501304,366.939405256728,563.896191077114,553.317753232385,738.428327721498
145.887221146633,229.415864968941,267.338342783204,465.170859967098,384.447956206803,635.953045565496
150.476398418956,258.346350395182,368.449011679218,576.267369790226,736.429416523269,869.956077290582
18.152038950165,10.9913826993625,8.54659225288213,5.73482653496558,6.88016211542903,4.33731749329431
196.757701167754,340.672301704045,530.694545872775,714.101356673811,739.159940118149,816.123086873984
87.9982349142423,103.601725904581,146.953125333581,186.895823381789,231.208646862925,214.85839947388
79.0602568201568,75.5395514208092,51.2875175197568,37.8082492149442,38.3556306530535,33.313470274713
65.4899118998896,57.0160152281734,70.7762682533875,70.368388896611,61.3505330285607,78.8473713359293
203.435430900337,419.273332430643,728.981483977425,897.865281230492,1116.88407697302,1233.5609178622
138.143119910791,208.231385389968,275.08341720405,301.795503750816,355.372832945974,371.351616900316
120.465827674141,176.818112327971,315.04712189199,491.11898786333,511.936197123137,595.949332806947
137.390739681226,253.07132641179,395.618437159494,445.387688643076,614.214949393008,685.202389014719
51.5754822971884,55.0311694800485,62.1037677827979,69.4605627214077,75.9552355716631,78.4337297755754
57.2967694014232,48.8905657838083,50.5697642703302,62.7192593080437,70.3231130222202,67.0858608793184
75.6910016928446,75.2525049912209,118.874341682449,132.219312000779,123.144051702211,127.382435239188
106.470129834779,112.382668422545,128.488762991782,159.93830879484,111.512248084455,151.011547209117
80.8950111821866,112.864526164854,111.033825410388,151.238469109637,135.623978642394,207.121083474051
105.682793668728,135.723326998878,129.064630184298,218.451646954199,221.588540522366,463.868767480639
80.7503958623142,125.532090021366,109.933616254529,256.66434041878,186.891113845133,220.010316528683
89.2562559488379,88.4472429646199,148.640724444885,139.744372646889,213.933276016842,215.536159257528
276.364095324713,398.490176520356,659.492776691009,636.956805987033,740.056863322901,1024.1737752081
74.5068449718469,100.243943334387,114.768784378897,133.779238349012,136.95733911312,169.323621050284
80.9505626089315,127.319037111862,146.886047758057,189.744458879987,216.180783704381,335.962837378903
115.571685444646,140.660343905345,253.373931923629,340.247426995751,343.31430400309,427.012848182489
88.3858396982758,110.991309824894,170.197559527244,250.987314544106,309.411165324037,286.345838921344
242.074464867137,248.450665549251,273.253089424546,268.19262160762,285.481910333023,274.679740025071
67.6342024525668,75.5518902848427,104.241443904555,115.177958565705,108.25131130927,163.511290325553
125.680344587132,174.942396299247,171.532134887759,377.546824406274,357.861505986395,644.802200119538
145.503339322878,173.445804490654,297.592160671245,436.919149259957,517.161615400888,526.745876560259
107.094383892107,179.690830666878,202.922935638063,252.934190049261,309.883233708481,394.95892531243
122.839353120368,171.990365057866,266.34445030588,320.898295725991,353.193037508505,479.573280019295
17.4621031541485,11.0093809573131,7.89930644098005,8.5564048862335,8.09609653995822,8.12898806980401
