55,1,0,0
55,3,-8.0132558,10.821725715
55,5,-16.0265116,21.64345143
55,7,-26.507213075,26.9738075
55,9,-36.98791455,32.30416357
55,11,-46.76511689,40.77928882
55,13,-56.54231923,49.25441407
55,15,-64.42470898,55.389352185
55,17,-72.30709873,61.5242903
55,19,-81.249364995,54.966922315
55,21,-90.19163126,48.40955433
55,23,-96.60302298,37.56555199
55,25,-103.0144147,26.72154965
55,27,-100.5403735,19.21889493
55,29,-98.0663323,11.71624021
55,31,-94.78524938,5.7915574595
55,33,-91.50416646,-0.133125291
55,35,-96.97949668,-8.2071012855
55,37,-102.4548269,-16.28107728
55,39,-109.6893787,-24.623052945
55,41,-116.9239305,-32.96502861
55,43,-119.67438285,-34.496018035
55,45,-122.4248352,-36.02700746
55,47,-119.51090355,-29.60121002
55,49,-116.5969719,-23.17541258
55,51,-106.32371388,-28.58588675
55,53,-96.05045586,-33.99636092
55,55,-91.0847975,-29.06161532
55,57,-86.11913914,-24.12686972
55,59,-89.34335837,-19.06929903
55,61,-92.5675776,-14.01172834
55,63,-100.9111991,-7.968593233
55,65,-109.2548206,-1.925458126
55,67,-111.94153435,-6.111155333
55,69,-114.6282481,-10.29685254
55,71,-116.43076575,-10.21056403
55,73,-118.2332834,-10.12427552
55,75,-121.13281535,-11.21364366
55,77,-124.0323473,-12.3030118
55,79,-120.14842305,-10.0328369075
55,81,-116.2644988,-7.762662015
55,83,-110.26012915,-8.8644681375
55,85,-104.2557595,-9.96627426
55,87,-100.30596491,-13.365973515
55,89,-96.35617032,-16.76567277
55,91,-97.629812525,-21.309107755
55,93,-98.90345473,-25.85254274
55,95,-98.119497385,-32.60629482
55,97,-97.33554004,-39.3600469
55,99,-94.93200908,-41.329037965
55,101,-92.52847812,-43.29802903
55,103,-93.1400042,-37.36608269
55,105,-93.75153028,-31.43413635
55,107,-92.38507084,-22.583490895
55,109,-91.0186114,-13.73284544
55,111,-83.393939335,-12.57234758
55,113,-75.76926727,-11.41184972
55,115,-71.075452935,-11.641393675
55,117,-66.3816386,-11.87093763
55,119,-66.89683712,-7.0594058025
55,121,-67.41203564,-2.247873975
55,123,-68.54776685,-1.1910097845
55,125,-69.68349806,-0.134145594
55,127,-75.03487359,8.259452563
55,129,-80.38624912,16.65305072
55,131,-74.864580105,20.82538681
55,133,-69.34291109,24.9977229
55,135,-65.519609835,25.471678085
55,137,-61.69630858,25.94563327
55,139,-60.84314066,27.65056012
55,141,-59.98997274,29.35548697
55,143,-64.382742935,32.9781225
55,145,-68.77551313,36.60075803
55,147,-71.12281202,33.880629375
55,149,-73.47011091,31.16050072
55,151,-71.45730753,27.35651842
55,153,-69.44450415,23.55253612
55,155,-70.36360917,28.21133826
55,157,-71.28271419,32.8701404
55,159,-80.802223135,36.31203648
55,161,-90.32173208,39.75393256
55,163,-96.67899309,45.682089205
55,165,-103.0362541,51.61024585
55,167,-114.62037715,57.142306165
55,169,-126.2045002,62.67436648
55,171,-131.6137962,62.23206499
55,173,-137.0230922,61.7897635
55,175,-138.6072467,65.91766781
55,177,-140.1914012,70.04557212
55,179,-144.65438405,68.57915332
55,181,-149.1173669,67.11273452
55,183,-151.1516938,66.809558675
55,185,-153.1860207,66.50638283
55,187,-152.72525965,66.494333535
55,189,-152.2644986,66.48228424
55,191,-148.53311875,62.63219395
55,193,-144.8017389,58.78210366
55,195,-141.1273412,58.42422012
55,197,-137.4529435,58.06633658
55,199,-137.2176543,55.377302885
55,201,-136.9823651,52.68826919
55,203,-137.0628658,52.875130455
55,205,-137.1433665,53.06199172
55,207,-136.7810677,52.768921735
55,209,-136.4187689,52.47585175
55,211,-136.72047505,50.059190455
55,213,-137.0221812,47.64252916
55,215,-138.5952642,43.167940355
55,217,-140.1683472,38.69335155
55,219,-137.44790275,37.70662107
55,221,-134.7274583,36.71989059
55,223,-140.56684855,34.934869925
55,225,-146.4062388,33.14984926
55,227,-139.97538235,34.23035048
55,229,-133.5445259,35.3108517
55,231,-133.75669435,39.28809122
55,233,-133.9688628,43.26533074
55,235,-133.4523403,41.383162625
55,237,-132.9358178,39.50099451
